Epoch 0: TrainLoss=1.433726e+02, Pen=3.823598e-01, EvalMSE=1.275228e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 300: TrainLoss=8.847437e+01, Pen=1.448566e-02, EvalMSE=5.113557e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 400: TrainLoss=8.123269e+01, Pen=1.030317e-02, EvalMSE=4.317330e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 500: TrainLoss=7.309363e+01, Pen=7.625568e-03, EvalMSE=3.628082e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 600: TrainLoss=6.537750e+01, Pen=6.868937e-03, EvalMSE=3.120718e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 700: TrainLoss=5.921772e+01, Pen=6.043235e-03, EvalMSE=2.642693e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 800: TrainLoss=5.405959e+01, Pen=8.926845e-04, EvalMSE=2.046424e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 900: TrainLoss=4.955044e+01, Pen=1.158832e-03, EvalMSE=1.862626e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.619514e+01, Pen=9.685993e-04, EvalMSE=1.813438e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=4.346062e+01, Pen=7.901603e-04, EvalMSE=1.794524e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=4.129079e+01, Pen=6.399300e-04, EvalMSE=1.817001e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.962729e+01, Pen=4.852231e-04, EvalMSE=1.861143e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.805552e+01, Pen=2.464766e-04, EvalMSE=2.048051e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.622053e+01, Pen=8.735227e-05, EvalMSE=2.666659e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.396087e+01, Pen=2.465237e-06, EvalMSE=3.338372e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=3.254893e+01, Pen=1.418164e-06, EvalMSE=3.377086e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=3.143826e+01, Pen=7.209898e-07, EvalMSE=3.386410e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=3.037766e+01, Pen=2.609682e-07, EvalMSE=3.422741e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.897996e+01, Pen=1.330885e-08, EvalMSE=3.480901e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.821451e+01, Pen=8.651070e-09, EvalMSE=3.346819e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.759064e+01, Pen=5.951335e-09, EvalMSE=3.282481e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.703915e+01, Pen=4.505345e-09, EvalMSE=3.225650e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.659655e+01, Pen=3.515224e-09, EvalMSE=3.143993e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.613043e+01, Pen=2.888074e-09, EvalMSE=3.113777e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.562808e+01, Pen=2.466018e-09, EvalMSE=3.049127e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.528608e+01, Pen=1.853698e-09, EvalMSE=2.965441e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.498737e+01, Pen=1.049349e-09, EvalMSE=2.910195e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=2.460492e+01, Pen=3.788593e-10, EvalMSE=2.917505e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=2.433687e+01, Pen=2.869982e-10, EvalMSE=2.932972e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=2.408235e+01, Pen=2.460802e-10, EvalMSE=2.948152e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=2.384610e+01, Pen=1.951856e-10, EvalMSE=2.952043e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=2.362623e+01, Pen=1.587842e-10, EvalMSE=2.952222e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=2.341778e+01, Pen=1.345502e-10, EvalMSE=2.947931e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.434038e+02, Pen=8.062410e-01, EvalMSE=1.466861e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 100: TrainLoss=9.619011e+01, Pen=7.016621e-03, EvalMSE=3.429342e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 200: TrainLoss=8.866004e+01, Pen=8.560980e-03, EvalMSE=4.085529e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 300: TrainLoss=8.190578e+01, Pen=4.899587e-03, EvalMSE=3.756491e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 400: TrainLoss=7.437888e+01, Pen=2.765882e-03, EvalMSE=3.174161e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 500: TrainLoss=6.717987e+01, Pen=1.596117e-03, EvalMSE=2.855459e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 600: TrainLoss=6.038258e+01, Pen=1.512377e-03, EvalMSE=3.053114e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 700: TrainLoss=5.420874e+01, Pen=2.437251e-03, EvalMSE=3.135384e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 800: TrainLoss=4.872684e+01, Pen=2.331413e-03, EvalMSE=2.818307e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 900: TrainLoss=4.419897e+01, Pen=1.419137e-03, EvalMSE=2.498913e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.064705e+01, Pen=9.497037e-04, EvalMSE=2.323011e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.795970e+01, Pen=8.828543e-04, EvalMSE=2.198537e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.596604e+01, Pen=8.975986e-04, EvalMSE=2.138344e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.449752e+01, Pen=9.060010e-04, EvalMSE=2.121740e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.340274e+01, Pen=8.745388e-04, EvalMSE=2.138056e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.233818e+01, Pen=3.879780e-04, EvalMSE=2.261667e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.100065e+01, Pen=8.977714e-05, EvalMSE=2.756584e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=3.016504e+01, Pen=5.195582e-05, EvalMSE=2.874271e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.949559e+01, Pen=3.065222e-05, EvalMSE=2.925014e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.891427e+01, Pen=1.542850e-05, EvalMSE=2.954146e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.770353e+01, Pen=1.005547e-06, EvalMSE=3.106692e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.685702e+01, Pen=4.277063e-08, EvalMSE=3.230209e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.633117e+01, Pen=2.725480e-08, EvalMSE=3.206707e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.591364e+01, Pen=1.683508e-08, EvalMSE=3.219565e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.551671e+01, Pen=1.024912e-08, EvalMSE=3.269889e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.509036e+01, Pen=6.223299e-09, EvalMSE=3.350773e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.473901e+01, Pen=3.964577e-09, EvalMSE=3.377151e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.442484e+01, Pen=2.689110e-09, EvalMSE=3.423164e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.406523e+01, Pen=1.655590e-09, EvalMSE=3.393830e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=2.379585e+01, Pen=9.426746e-10, EvalMSE=3.409770e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=2.353121e+01, Pen=1.813092e-10, EvalMSE=3.443799e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=2.314102e+01, Pen=8.002289e-11, EvalMSE=3.363596e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=2.277120e+01, Pen=5.040848e-11, EvalMSE=3.157750e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=2.251842e+01, Pen=3.718826e-11, EvalMSE=3.040644e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=2.229587e+01, Pen=2.948915e-11, EvalMSE=2.973798e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.522596e+02, Pen=1.086258e+00, EvalMSE=1.129575e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 100: TrainLoss=9.917428e+01, Pen=1.776615e-02, EvalMSE=3.571842e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 200: TrainLoss=8.909335e+01, Pen=1.138968e-02, EvalMSE=4.090405e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 300: TrainLoss=8.249497e+01, Pen=6.288010e-03, EvalMSE=3.559044e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 400: TrainLoss=7.516009e+01, Pen=4.239517e-03, EvalMSE=3.167874e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 500: TrainLoss=6.820652e+01, Pen=3.593882e-03, EvalMSE=2.837386e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 600: TrainLoss=6.216413e+01, Pen=3.842999e-03, EvalMSE=2.592807e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 700: TrainLoss=5.706808e+01, Pen=5.538309e-03, EvalMSE=2.428395e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 800: TrainLoss=5.307730e+01, Pen=6.424481e-03, EvalMSE=2.123770e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 900: TrainLoss=5.004037e+01, Pen=6.187768e-03, EvalMSE=1.817228e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.715030e+01, Pen=4.683679e-03, EvalMSE=1.475861e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=4.446336e+01, Pen=3.629815e-03, EvalMSE=1.356075e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=4.267085e+01, Pen=2.655690e-03, EvalMSE=1.442045e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=4.119736e+01, Pen=1.940613e-03, EvalMSE=1.760905e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.983029e+01, Pen=1.438550e-03, EvalMSE=2.070109e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.774183e+01, Pen=1.230217e-04, EvalMSE=2.903525e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.649626e+01, Pen=8.789691e-05, EvalMSE=3.212677e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=3.547149e+01, Pen=5.858995e-05, EvalMSE=3.520016e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=3.452888e+01, Pen=3.436825e-05, EvalMSE=3.815433e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=3.278379e+01, Pen=6.836890e-07, EvalMSE=4.371584e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=3.165157e+01, Pen=3.780629e-07, EvalMSE=4.350568e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=3.088740e+01, Pen=3.328746e-07, EvalMSE=4.307281e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=3.006859e+01, Pen=2.518702e-07, EvalMSE=4.321776e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.928303e+01, Pen=2.244504e-07, EvalMSE=4.274239e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.852861e+01, Pen=4.713163e-09, EvalMSE=4.252436e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.780937e+01, Pen=1.307588e-09, EvalMSE=4.109964e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.736249e+01, Pen=9.254660e-10, EvalMSE=3.966232e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.697702e+01, Pen=6.247738e-10, EvalMSE=3.876866e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.662060e+01, Pen=4.092109e-10, EvalMSE=3.844457e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=2.624356e+01, Pen=2.734373e-10, EvalMSE=3.982467e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=2.585809e+01, Pen=1.112238e-10, EvalMSE=4.059582e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=2.550245e+01, Pen=4.732078e-11, EvalMSE=4.065205e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=2.521402e+01, Pen=3.186524e-11, EvalMSE=4.064575e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=2.495184e+01, Pen=2.237173e-11, EvalMSE=4.084140e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=2.470859e+01, Pen=1.626810e-11, EvalMSE=4.108930e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.377720e+02, Pen=1.104831e+00, EvalMSE=1.209580e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 100: TrainLoss=9.260473e+01, Pen=1.070556e-02, EvalMSE=2.955081e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 200: TrainLoss=8.432504e+01, Pen=1.695998e-02, EvalMSE=3.612885e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 300: TrainLoss=7.898611e+01, Pen=8.733034e-03, EvalMSE=3.224676e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 400: TrainLoss=7.264050e+01, Pen=8.690796e-03, EvalMSE=3.280661e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 500: TrainLoss=6.586666e+01, Pen=8.510464e-03, EvalMSE=3.016615e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 600: TrainLoss=6.006825e+01, Pen=8.696547e-03, EvalMSE=2.696953e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 700: TrainLoss=5.533564e+01, Pen=9.638651e-03, EvalMSE=2.395659e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 800: TrainLoss=5.138987e+01, Pen=8.284282e-03, EvalMSE=2.046704e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 900: TrainLoss=4.808194e+01, Pen=6.549575e-03, EvalMSE=1.838573e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.549225e+01, Pen=3.985988e-03, EvalMSE=1.621973e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=4.334892e+01, Pen=2.317130e-03, EvalMSE=1.627592e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=4.158795e+01, Pen=1.847516e-03, EvalMSE=1.711145e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.979824e+01, Pen=9.739184e-04, EvalMSE=1.698522e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.830978e+01, Pen=5.465272e-04, EvalMSE=1.894373e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.601546e+01, Pen=9.812929e-06, EvalMSE=2.363085e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.475739e+01, Pen=5.726932e-06, EvalMSE=2.430736e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=3.368127e+01, Pen=3.463995e-06, EvalMSE=2.438800e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=3.275558e+01, Pen=2.234062e-06, EvalMSE=2.409460e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=3.195045e+01, Pen=1.475225e-06, EvalMSE=2.358290e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=3.123737e+01, Pen=6.968884e-07, EvalMSE=2.295530e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=3.058300e+01, Pen=2.043134e-07, EvalMSE=2.224041e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.997261e+01, Pen=7.605829e-08, EvalMSE=2.148965e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.929061e+01, Pen=1.302363e-08, EvalMSE=2.131803e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.849713e+01, Pen=1.586794e-09, EvalMSE=2.069345e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.795301e+01, Pen=1.050544e-09, EvalMSE=2.004616e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.753341e+01, Pen=8.545017e-10, EvalMSE=1.943859e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.717616e+01, Pen=7.820207e-10, EvalMSE=1.885202e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.686633e+01, Pen=7.637870e-10, EvalMSE=1.827832e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=2.659436e+01, Pen=7.683710e-10, EvalMSE=1.772291e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=2.635320e+01, Pen=7.767917e-10, EvalMSE=1.719287e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=2.613727e+01, Pen=7.761013e-10, EvalMSE=1.669319e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=2.594034e+01, Pen=7.588681e-10, EvalMSE=1.625488e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=2.575366e+01, Pen=7.109427e-10, EvalMSE=1.589161e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=2.557351e+01, Pen=4.896095e-10, EvalMSE=1.553816e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.538998e+02, Pen=7.570696e-01, EvalMSE=1.173812e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.027405e+02, Pen=9.203386e-03, EvalMSE=3.252744e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 200: TrainLoss=9.231804e+01, Pen=1.457184e-02, EvalMSE=4.704521e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 300: TrainLoss=8.548849e+01, Pen=9.093187e-03, EvalMSE=4.406087e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 400: TrainLoss=7.751998e+01, Pen=6.482707e-03, EvalMSE=3.915671e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 500: TrainLoss=6.891898e+01, Pen=5.512473e-03, EvalMSE=3.430590e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 600: TrainLoss=6.088945e+01, Pen=5.395708e-03, EvalMSE=3.001200e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 700: TrainLoss=5.431289e+01, Pen=5.391646e-03, EvalMSE=2.553486e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 800: TrainLoss=4.920766e+01, Pen=5.353726e-03, EvalMSE=2.129541e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 900: TrainLoss=4.521310e+01, Pen=4.356658e-03, EvalMSE=1.670082e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.194231e+01, Pen=3.418316e-03, EvalMSE=1.383444e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.939870e+01, Pen=2.375040e-03, EvalMSE=1.307814e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.736358e+01, Pen=1.478580e-03, EvalMSE=1.337829e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.492212e+01, Pen=1.473593e-04, EvalMSE=1.891069e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.317577e+01, Pen=8.405178e-05, EvalMSE=2.029006e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.153597e+01, Pen=1.165122e-05, EvalMSE=2.231472e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.972733e+01, Pen=7.031803e-07, EvalMSE=2.427059e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.841341e+01, Pen=2.506646e-07, EvalMSE=2.416474e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.721632e+01, Pen=2.403953e-07, EvalMSE=2.367703e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.624772e+01, Pen=1.561562e-07, EvalMSE=2.289940e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.508755e+01, Pen=3.328116e-09, EvalMSE=2.255878e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.426732e+01, Pen=2.032178e-09, EvalMSE=2.162749e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.360476e+01, Pen=1.230461e-09, EvalMSE=2.056586e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.304993e+01, Pen=7.717418e-10, EvalMSE=1.953207e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.259089e+01, Pen=4.977581e-10, EvalMSE=1.856862e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.221003e+01, Pen=3.287498e-10, EvalMSE=1.767873e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.189151e+01, Pen=2.211690e-10, EvalMSE=1.686094e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.162074e+01, Pen=1.502956e-10, EvalMSE=1.611789e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.138483e+01, Pen=1.025587e-10, EvalMSE=1.545083e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=2.115888e+01, Pen=6.816637e-11, EvalMSE=1.478263e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=2.094084e+01, Pen=4.705476e-11, EvalMSE=1.411435e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=2.064560e+01, Pen=1.321131e-11, EvalMSE=1.357447e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=2.040470e+01, Pen=1.222631e-11, EvalMSE=1.308550e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=2.023405e+01, Pen=1.137767e-11, EvalMSE=1.252669e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=2.008450e+01, Pen=1.091524e-11, EvalMSE=1.200495e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
