file,mixture,label,h1_file,epoch,train_loss,penalty,eval_mse,h1,h_n,lr,loss
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,1700,0.9999999,,0.0003682742,7.0,0.452792,0.005,relative
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,1800,0.9999999,,0.0003682742,7.0,0.452792,0.005,relative
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,1900,0.9999999,,0.0003682742,7.0,0.452792,0.005,relative
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,2000,0.9999999,,0.0003682742,7.0,0.452792,0.005,relative
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,2100,0.9999999,,0.0003682742,7.0,0.452792,0.005,relative
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,2200,0.9999999,,0.0003682742,7.0,0.452792,0.005,relative
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,2300,0.9999999,,0.0003682742,7.0,0.452792,0.005,relative
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,2400,0.9999999,,0.0003682742,7.0,0.452792,0.005,relative
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,2500,0.9999999,,0.0003682742,7.0,0.452792,0.005,relative
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,2600,0.9999999,,0.0003682742,7.0,0.452792,0.005,relative
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,2700,0.9999999,,0.0003682742,7.0,0.452792,0.005,relative
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,2800,0.9999999,,0.0003682742,7.0,0.452792,0.005,relative
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,2900,0.9999999,,0.0003682742,7.0,0.452792,0.005,relative
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,3000,0.9999999,,0.0003682742,7.0,0.452792,0.005,relative
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,3100,0.9999999,,0.0003682742,7.0,0.452792,0.005,relative
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,3200,0.9999999,,0.0003682742,7.0,0.452792,0.005,relative
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,3300,0.9999999,,0.0003682742,7.0,0.452792,0.005,relative
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,3400,0.9999999,,0.0003682742,7.0,0.452792,0.005,relative
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,0,42.33395,,0.0002662571,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,100,25.17758,,0.0004622531,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,200,19.93723,,0.0004225438,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,300,16.01165,,0.0003511181,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,400,12.84144,,0.000299267,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,500,10.64237,,0.0002777403,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,600,9.115988,,0.0002700865,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,700,8.141311,,0.0002786056,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,800,7.546721,,0.0002914448,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,900,7.178226,,0.0003035564,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,1000,6.94524,,0.0003119134,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,1100,6.791286,,0.0003155288,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,1200,6.679047,,0.0003147579,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,1300,5.851671,,0.0001596376,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,1400,5.450422,,0.0001291151,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,1500,5.109552,,0.0001306065,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,1600,4.825425,,0.0001472169,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,1700,4.548899,,0.0001668152,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,1800,4.298943,,0.0001992876,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,1900,4.043785,,0.0002437631,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,2000,3.098496,,0.0002204808,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,2100,2.770045,,0.0002195988,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,2200,2.521108,,0.0002162227,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,2300,2.317824,,0.0002096388,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,2400,2.148822,,0.0002037498,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,2500,2.009262,,0.0001970467,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,2600,1.892603,,0.0001891952,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,2700,1.79505,,0.0001811833,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,2800,1.712174,,0.0001719758,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,2900,1.643933,,0.0001593009,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,3000,1.58801,,0.0001457879,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,3100,1.531889,,0.0001329665,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,3200,1.458726,,0.0001229105,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,3300,1.386336,,0.0001092171,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outReLU_h1_7p00.txt,2,MLP_20_sigmoid_outReLU,7.0,3400,1.316332,,9.716485e-05,7.0,0.452792,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,0,13.20963,,0.000258745,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,100,6.840919,,0.0003143707,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,200,5.57882,,0.0003044285,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,300,4.141287,,0.0002311682,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,400,3.021882,,0.0001714413,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,500,2.276977,,0.0001463961,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,600,1.773212,,0.000132427,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,700,1.413973,,0.0001174639,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,800,1.149946,,0.0001060697,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,900,0.9550429,,9.598711e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1000,0.8085738,,8.551655e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1100,0.5640622,,7.246097e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1200,0.4545112,,6.749689e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1300,0.3781527,,6.381805e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1400,0.3227342,,6.053908e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1500,0.281088,,5.752369e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1600,0.2486779,,5.481448e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1700,0.2226199,,5.249355e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1800,0.2011996,,5.064679e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1900,0.1834624,,4.929369e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2000,0.1687416,,4.833527e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2100,0.1564122,,4.763917e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2200,0.1459114,,4.713815e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2300,0.136665,,4.678555e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2400,0.1277633,,4.631742e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2500,0.1181793,,4.598456e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2600,0.1103614,,4.622755e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2700,0.1018957,,4.641494e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2800,0.09563099,,4.675968e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2900,0.08986583,,4.693605e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3000,0.08475377,,4.700691e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3100,0.07951245,,4.697624e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3200,0.07286183,,4.666812e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3300,0.06087364,,4.582654e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3400,0.05690891,,4.613689e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,0,12.06771,,0.0002784097,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,100,5.561677,,0.0003168961,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,200,4.523425,,0.000297522,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,300,3.712603,,0.0002577897,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,400,2.943355,,0.0002110363,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,500,2.288317,,0.0001567877,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,600,1.801292,,0.0001161403,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,700,1.446061,,9.466417e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,800,1.171116,,8.455945e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,900,0.94599,,8.081718e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1000,0.7717037,,7.848619e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1100,0.6364209,,7.621717e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1200,0.5329687,,7.411783e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1300,0.4547333,,7.236389e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1400,0.3955034,,7.077724e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1500,0.3501215,,6.929533e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1600,0.3147728,,6.793406e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1700,0.2866837,,6.661342e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1800,0.2640075,,6.53374e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1900,0.2455019,,6.427753e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2000,0.2301331,,6.339071e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2100,0.2171344,,6.260083e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2200,0.2059439,,6.187937e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2300,0.1961341,,6.121239e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2400,0.1873721,,6.058609e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2500,0.1793838,,5.997772e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2600,0.1718548,,5.932307e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2700,0.1647036,,5.862754e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2800,0.1580222,,5.813363e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2900,0.1514259,,5.772576e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3000,0.1444089,,5.705183e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3100,0.1347227,,5.531573e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3200,0.1121778,,5.296425e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3300,0.1001753,,4.816181e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,3400,0.09307931,,4.510218e-05,12.0,0.693978,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,0,17.02116,,0.0002790992,12.0,0.776215,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,100,9.006098,,0.0003189567,12.0,0.776215,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,200,7.096247,,0.0003183939,12.0,0.776215,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,300,5.528875,,0.0002639657,12.0,0.776215,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,400,4.240767,,0.000234555,12.0,0.776215,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,500,3.096565,,0.0001963574,12.0,0.776215,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,600,2.264854,,0.0001564652,12.0,0.776215,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,700,1.664042,,0.0001308422,12.0,0.776215,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,800,1.119623,,0.0001013678,12.0,0.776215,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,900,0.7767793,,8.721686e-05,12.0,0.776215,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1000,0.5647821,,8.004406e-05,12.0,0.776215,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1100,0.4354331,,7.437449e-05,12.0,0.776215,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1200,0.3536499,,6.961555e-05,12.0,0.776215,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1300,0.2990869,,6.576729e-05,12.0,0.776215,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1400,0.2603572,,6.262124e-05,12.0,0.776215,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1500,0.2303835,,5.977552e-05,12.0,0.776215,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1600,0.2051517,,5.720171e-05,12.0,0.776215,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1700,0.1807407,,5.524648e-05,12.0,0.776215,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1800,0.1625794,,5.324949e-05,12.0,0.776215,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,1900,0.1475701,,5.19645e-05,12.0,0.776215,0.005,mse
mixture2_MLP_20_sigmoid_outSigmoid_Aauto_h1_12p00.txt,2,MLP_20_sigmoid_outSigmoid_Aauto,12.0,2000,0.1349951,,5.097936e-05,12.0,0.776215,0.005,mse
